cai,coop_degree,order_degree,numsim,numrounds,R,S,T,P,tolerance,num_defectors,num_cooperators,num_neutral,max_positive_pressure,max_negative_pressure,adv_mutation_rate,move_mutation_rate,weight_of_present_for_adv,weight_of_present_for_move,adv_reassess_frequency,move_reassess_frequency,move_increment
0.2680856688193511,0.3128481783158719,0.8648842702314595,1,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.29390849235886257,0.34224696067364707,0.8276063447873104,2,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.31374571136446755,0.3861532777854744,0.8404563190873617,3,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3161659047859109,0.41283112285388623,0.8651962696074608,4,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2869381745411349,0.3407892525197188,0.8614982770034461,5,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3896153219511491,0.5891791719399747,0.8438143123713753,6,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2876043735392045,0.35165959797953794,0.8611162777674445,7,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.29267492894547315,0.3393654441346951,0.8369383261233477,8,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.30158349029459497,0.36585861278794457,0.8607022785954428,9,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.26414707310076146,0.2890131333459752,0.8428943142113716,10,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2899876761088378,0.344164969289312,0.8512982974034052,11,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3809035468484381,0.557851523977708,0.8151223697552605,12,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2911064490611114,0.3397392231961545,0.8339163321673357,13,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.29725534685622734,0.36741263028816673,0.874256251487497,14,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.33056403433786635,0.43734432591021094,0.8563622872754254,15,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.28948666622936786,0.34663571480247746,0.8562242875514249,16,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3657802538359026,0.5117215538775158,0.8424263151473698,17,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3431235454685823,0.4597160198151653,0.8374403251193498,18,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.29274870468950537,0.3486916159712649,0.8530942938114123,19,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3371996272101003,0.4590807593373106,0.8599162801674397,20,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.25114153421847574,0.2773778704184194,0.8812382375235249,21,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2991507529448191,0.3640682238169554,0.8355883288233423,22,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3129939947391869,0.3932899542036598,0.8530762938474122,23,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.27326608884837794,0.3090799493787536,0.8295963408073184,24,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2923108019712173,0.3561136050211886,0.8633842732314536,25,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2925227312413313,0.3519739209055102,0.8642962714074571,26,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3361415676058572,0.4495114568629008,0.8399583200833598,27,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.29723871196417523,0.3528198272250137,0.8459463081073837,28,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3419108939205649,0.4414709443527888,0.8143083713832573,29,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.38956512149542244,0.5744351376082213,0.8052463895072209,30,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.285366843768973,0.3314084631281819,0.845240309519381,31,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3653267217500099,0.5124073255401028,0.8347443305113389,32,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.35300685135458104,0.4953336767500933,0.8418263163473673,33,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3636834099850347,0.517162340471942,0.8485563028873943,34,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.35104050919687146,0.4845571289764736,0.8464423071153857,35,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.36984869443533636,0.5226232292718177,0.8175343649312702,36,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3083011793729732,0.3915288062938768,0.8673882652234696,37,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.36436968888731724,0.5160485136673647,0.8442463115073771,38,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2503897926803252,0.2704386545093778,0.8605222789554421,39,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3239862578636646,0.4120565835381002,0.8321063357873284,40,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3070648772065519,0.3804589312181901,0.8587182825634349,41,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
